t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
17.76,1.7872000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.020570134244482,21.978021978021978,90.0,89.45054945054945,0.0,-0.13186813186813187
17.78,1.7891000000000001,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.57213450408233,19.692307692307693,90.0,89.45054945054945,0.0,-0.3076923076923077
17.8,1.7910000000000001,0.0,0.17582417582417584,-20.0,-19.428571428571427,11.850861972870653,17.67032967032967,90.0,89.45054945054945,0.0,-0.3076923076923077
17.82,1.7929000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,13.794514865014284,16.087912087912088,90.0,89.45054945054945,0.0,-0.3076923076923077
17.84,1.7948000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,16.306890439999968,15.12087912087912,90.0,89.45054945054945,0.0,-0.3076923076923077
17.86,1.7967,0.0,0.08791208791208792,-20.0,-19.516483516483518,19.262447904827035,14.945054945054945,90.0,89.45054945054945,0.0,-0.3076923076923077
17.88,1.7986,0.0,0.08791208791208792,-20.0,-19.516483516483518,22.51247106061265,15.296703296703297,90.0,89.45054945054945,0.0,-0.3076923076923077
17.9,1.8005,0.0,0.08791208791208792,-20.0,-19.516483516483518,25.89247031156095,16.175824175824175,90.0,89.45054945054945,0.0,-0.3076923076923077
17.92,1.8024000000000002,0.0,0.08791208791208792,-20.0,-19.516483516483518,29.230460327146993,17.406593406593405,90.0,89.45054945054945,0.0,-0.3076923076923077
17.94,1.8043000000000002,0.0,0.08791208791208792,-20.0,-19.516483516483518,32.35569978756565,19.164835164835164,90.0,89.45054945054945,0.0,-0.3076923076923077
17.96,1.8062000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,35.10745023909158,21.0989010989011,90.0,89.45054945054945,0.0,-0.3076923076923077
17.98,1.8081,0.0,0.17582417582417584,-20.0,-19.428571428571427,37.34330402328884,23.296703296703296,90.0,89.45054945054945,0.0,-0.3076923076923077
18.0,1.81,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.94664728832381,25.75824175824176,90.0,89.45054945054945,0.0,-0.3076923076923077
18.02,1.8119,0.0,0.17582417582417584,-20.0,-19.428571428571427,39.832862826341554,28.307692307692307,90.0,89.45054945054945,0.0,-0.3076923076923077
18.04,1.8138,0.0,0.17582417582417584,-20.0,-19.428571428571427,39.95393730626873,30.76923076923077,90.0,89.45054945054945,0.0,-0.3076923076923077
18.06,1.8157,0.0,0.08791208791208792,-20.0,-19.428571428571427,39.30121565534265,33.23076923076923,90.0,89.45054945054945,0.0,-0.3076923076923077
18.08,1.8175999999999999,0.0,0.08791208791208792,-20.0,-19.428571428571427,37.906138142488594,35.252747252747255,90.0,89.45054945054945,0.0,-0.3076923076923077
18.1,1.8195000000000003,0.0,0.08791208791208792,-20.0,-19.428571428571427,35.838898551260726,36.57142857142857,90.0,89.53846153846153,0.0,-0.3076923076923077
18.12,1.8214000000000001,0.0,0.08791208791208792,-20.0,-19.428571428571427,33.20506950162314,37.27472527472528,90.0,89.97802197802197,0.0,-0.21978021978021978
18.14,1.8233000000000001,0.0,0.17582417582417584,-20.0,-19.428571428571427,30.140347933063904,37.362637362637365,90.0,90.15384615384616,0.0,0.04395604395604396
18.16,1.8252000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,26.80367436819879,36.92307692307692,90.0,90.06593406593407,0.0,-0.04395604395604396
18.18,1.8271000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,23.36906842996603,36.043956043956044,90.0,89.62637362637362,0.0,-0.3076923076923077
18.2,1.829,0.0,0.17582417582417584,-20.0,-19.428571428571427,20.016595293429738,34.72527472527472,90.0,89.45054945054945,0.0,-0.3076923076923077
18.22,1.8309,0.0,0.08791208791208792,-20.0,-19.428571428571427,16.922929204747554,33.05494505494506,90.0,89.45054945054945,0.0,-0.3076923076923077
18.24,1.8328,0.0,0.08791208791208792,-20.0,-19.428571428571427,14.252007803035688,31.12087912087912,90.0,89.45054945054945,0.0,-0.3076923076923077
18.26,1.8347000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,12.146272848764447,28.923076923076923,90.0,89.45054945054945,0.0,-0.21978021978021978
18.28,1.8366000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,10.718968539963255,26.373626373626372,90.0,89.45054945054945,0.0,-0.13186813186813187
18.3,1.8385000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,10.047918720702077,23.824175824175825,90.0,89.45054945054945,0.0,-0.13186813186813187
